,0,1,2,3,4,5,6,7,8,9,10
2511,43,38,84,1830899,304485,7535,52003,12455,13319,6915,6498
2512,43,38,40,1830899,304485,7535,52003,12455,13319,6915,6498
2513,53,40,55,16795,3645,2246,1049,491,2528,812,822
2514,53,40,100,16795,3645,2246,1049,491,2528,812,822
2515,44,40,65,2952,5541,415,1181,1045,2420,1660,1599
2516,44,40,72,2952,5541,415,1181,1045,2420,1660,1599
2517,56,43,53,1820,2780,698,3301,2631,1374,2449,1517
2518,56,43,81,1820,2780,698,3301,2631,1374,2449,1517
2519,69,54,101,910,2644,163,2235,370,1267,925,2299
2520,69,54,120,910,2644,163,2235,370,1267,925,2299
2521,67,53,82,4909,726,634,805,1944,685,2044,320
2522,67,53,106,4909,726,634,805,1944,685,2044,320
2523,60,67,86,1535,5437,3125,3103,1320,1215,764,912
2524,60,67,89,1535,5437,3125,3103,1320,1215,764,912
2525,61,75,103,1055,1179,1550,2062,951,1016,504,513
2526,61,75,123,1055,1179,1550,2062,951,1016,504,513
2527,51,74,81,103516,21707,5749,7815,3422,2114,1469,714
2528,51,74,125,103516,21707,5749,7815,3422,2114,1469,714
2529,43,66,117,41674,17172,1842,2083,1877,1705,623,677
2530,43,66,86,41674,17172,1842,2083,1877,1705,623,677
2531,44,64,55,6592,6968,4765,2693,1116,2159,744,970
2532,44,64,117,6592,6968,4765,2693,1116,2159,744,970
2533,44,57,57,1884,1733,960,1814,2416,922,1003,706
2534,44,57,26,1884,1733,960,1814,2416,922,1003,706
2535,60,57,73,5920,1586,1439,1421,1683,2258,484,1020
2536,60,57,39,5920,1586,1439,1421,1683,2258,484,1020
2537,67,74,88,4007,1441,2360,2120,1956,1643,987,488
2538,67,74,171,4007,1441,2360,2120,1956,1643,987,488
2539,67,80,67,4939,1847,3990,2555,1677,1327,626,1790
2540,67,80,179,4939,1847,3990,2555,1677,1327,626,1790
2541,64,67,90,127924,9882,1082,972,1501,1762,1391,688
2542,64,67,67,127924,9882,1082,972,1501,1762,1391,688
2543,64,61,67,2891,1181,197,1151,2349,1204,1887,1052
2544,64,61,124,2891,1181,197,1151,2349,1204,1887,1052
2545,67,53,85,8113,2684,851,1114,1277,2091,1658,894
2546,67,53,48,8113,2684,851,1114,1277,2091,1658,894
2547,74,37,76,5453,4216,673,1018,1273,1583,1335,646
2548,74,37,58,5453,4216,673,1018,1273,1583,1335,646
2549,66,44,80,24991,9189,750,3209,1297,695,1510,430
2550,66,44,-10,24991,9189,750,3209,1297,695,1510,430
2551,51,56,76,12735,10078,20430,1696,9817,2005,854,572
2552,51,56,37,12735,10078,20430,1696,9817,2005,854,572
2553,43,54,45,14530,6674,219,2145,504,1110,924,1141
2554,43,54,82,14530,6674,219,2145,504,1110,924,1141
2555,48,57,70,2410,3095,1077,1936,1533,3178,861,1248
2556,48,57,88,2410,3095,1077,1936,1533,3178,861,1248
2557,60,67,149,4465,1374,851,3845,1526,1663,1782,1753
2558,60,67,73,4465,1374,851,3845,1526,1663,1782,1753
2559,51,57,67,407955,41291,7142,7538,1831,1074,313,441
2560,51,57,52,407955,41291,7142,7538,1831,1074,313,441
2561,56,63,103,1516,2338,569,2124,1883,1397,2323,359
2562,56,63,44,1516,2338,569,2124,1883,1397,2323,359
2563,53,77,87,3589,1397,2073,3134,718,1808,947,765
2564,53,77,134,3589,1397,2073,3134,718,1808,947,765
2565,43,61,75,163342,25876,5523,3399,6270,2690,2446,709
2566,56,75,72,7961,2583,907,6351,1723,1259,1278,737
2567,56,75,25,7961,2583,907,6351,1723,1259,1278,737
2568,48,74,68,2260,10229,2713,1714,780,1124,1085,938
2569,48,74,69,2260,10229,2713,1714,780,1124,1085,938
2570,48,67,103,1449,2875,2887,3151,1094,2925,957,467
2571,48,67,32,1449,2875,2887,3151,1094,2925,957,467
2572,57,80,56,171,1628,2470,1641,2146,1916,1129,750
2573,57,80,86,171,1628,2470,1641,2146,1916,1129,750
2574,56,67,66,6742,6471,2324,3955,6089,1357,807,1458
2575,56,67,114,6742,6471,2324,3955,6089,1357,807,1458
2576,56,64,74,90784,23739,2532,5250,3711,2775,1107,1535
2577,56,64,87,90784,23739,2532,5250,3711,2775,1107,1535
2578,60,66,165,3739,223,1920,1159,1541,1614,1195,1049
2579,60,66,74,3739,223,1920,1159,1541,1614,1195,1049
2580,57,57,105,6778,6344,1924,1664,1721,2520,2642,1491
2581,57,57,64,6778,6344,1924,1664,1721,2520,2642,1491
2582,63,53,37,2410,4513,966,1191,1811,1553,884,1087
2583,63,53,-213,2410,4513,966,1191,1811,1553,884,1087
2584,63,53,124,51336,42018,5500,6697,1755,3823,1581,1776
2585,63,53,77,51336,42018,5500,6697,1755,3823,1581,1776
2586,56,51,58,4740,4220,2028,5124,2436,2466,1030,487
2587,56,51,59,4740,4220,2028,5124,2436,2466,1030,487
2588,56,54,45,2140,2049,1532,1234,1690,1022,1109,767
2589,56,54,67,2140,2049,1532,1234,1690,1022,1109,767
2590,57,66,108,148,451,700,1745,1094,945,898,855
2591,57,66,74,148,451,700,1745,1094,945,898,855
2592,63,70,-353,1627,4829,3545,821,3517,1210,516,1538
2593,63,70,81,1627,4829,3545,821,3517,1210,516,1538
2594,47,63,59,979288,196784,40572,28157,18031,5590,3951,4119
2595,47,63,100,979288,196784,40572,28157,18031,5590,3951,4119
2596,48,67,64,1727,1620,526,3903,954,1603,1177,480
2597,48,67,84,1727,1620,526,3903,954,1603,1177,480
2598,47,67,66,812,1856,1716,2037,496,1465,1105,2029
2599,47,67,64,812,1856,1716,2037,496,1465,1105,2029
2600,50,70,64,2126,1708,572,2420,1508,1199,1741,1184
2601,50,70,101,2126,1708,572,2420,1508,1199,1741,1184
2602,64,80,119,3509,3067,1722,2448,1019,1257,930,1180
2603,64,80,-38,3509,3067,1722,2448,1019,1257,930,1180
2604,56,66,41,64022,25009,4281,2923,5045,2336,2069,775
2605,56,66,107,64022,25009,4281,2923,5045,2336,2069,775
2606,57,53,87,16834,6913,1280,2712,4964,3511,3035,1417
2607,57,53,71,16834,6913,1280,2712,4964,3511,3035,1417
2608,51,41,116,141685,4139,370,714,530,480,379,279
2609,51,41,-312,141685,4139,370,714,530,480,379,279
2610,51,29,86,17816,11139,2200,2704,2655,2836,1313,879
2611,51,29,89,17816,11139,2200,2704,2655,2836,1313,879
2612,63,20,44,458871,43475,3757,2890,7841,18208,11882,4345
2613,63,20,61,458871,43475,3757,2890,7841,18208,11882,4345
2614,61,27,101,6058,5466,4095,1796,2367,3203,1679,1195
2615,61,27,57,6058,5466,4095,1796,2367,3203,1679,1195
2616,69,35,26,1988,1959,1650,301,839,1318,1028,989
2617,69,35,27,1988,1959,1650,301,839,1318,1028,989
2618,78,35,92,3048,2341,938,609,1268,2277,1343,2025
2619,78,35,24,3048,2341,938,609,1268,2277,1343,2025
2620,75,44,216,368,3527,364,868,846,1388,1587,1486
2621,75,44,103,368,3527,364,868,846,1388,1587,1486
2622,54,27,-309,150244,71655,3267,5376,4565,1090,1677,995
2623,41,29,133,78234,36283,14958,4835,1758,2032,1251,1183
2624,41,29,28,78234,36283,14958,4835,1758,2032,1251,1183
2625,40,30,90,7600,2724,959,901,963,1824,890,654
2626,40,30,38,7600,2724,959,901,963,1824,890,654
2627,35,44,75,12078,4851,498,5370,1255,1299,483,971
2628,35,44,55,12078,4851,498,5370,1255,1299,483,971
2629,54,63,34,2439,1481,438,2245,967,1182,524,611
2630,54,63,74,2439,1481,438,2245,967,1182,524,611
2631,75,64,83,1593,586,1028,1004,1053,1929,732,570
2632,75,64,23,1593,586,1028,1004,1053,1929,732,570
2633,69,64,107,444052,14610,4443,2945,2856,4256,4336,5097
2634,69,64,117,444052,14610,4443,2945,2856,4256,4336,5097
2635,57,50,109,41881,24435,2982,1530,928,596,255,301
2636,57,50,87,41881,24435,2982,1530,928,596,255,301
2637,40,37,65,100442,209662,32142,9441,12586,6112,3548,4014
2638,40,37,211,100442,209662,32142,9441,12586,6112,3548,4014
2639,17,27,320,50866,11755,1125,2153,637,450,345,114
2640,17,27,53,50866,11755,1125,2153,637,450,345,114
2641,4,24,68,40739,13043,1505,1957,296,470,296,192
2642,4,24,83,40739,13043,1505,1957,296,470,296,192
2643,20,26,73,1450,6241,860,1424,3209,1815,663,1004
2644,20,26,55,1450,6241,860,1424,3209,1815,663,1004
2645,44,34,34,4094,1571,503,1496,382,3044,873,1485
2646,44,34,26,4094,1571,503,1496,382,3044,873,1485
2647,48,37,75,89735,10366,2396,1229,1163,715,139,239
2648,48,37,89,89735,10366,2396,1229,1163,715,139,239
2649,47,51,85,11698,19946,10833,17296,4709,984,1091,2278
2650,47,51,91,11698,19946,10833,17296,4709,984,1091,2278
2651,38,47,356,90417,5550,170,552,690,320,269,210
2652,38,47,73,90417,5550,170,552,690,320,269,210
2653,16,41,73,43641,29164,7024,2699,2447,1526,1574,611
2654,16,41,99,43641,29164,7024,2699,2447,1526,1574,611
2655,23,43,36,4072,10872,3932,3100,2908,2803,1764,2251
2656,23,43,38,4072,10872,3932,3100,2908,2803,1764,2251
2657,37,40,90,6068,3921,3989,3183,3071,1757,1427,648
2658,37,40,101,6068,3921,3989,3183,3071,1757,1427,648
2659,37,50,148,1249348,88112,12578,16558,9832,5859,2389,1020
2660,37,50,114,1249348,88112,12578,16558,9832,5859,2389,1020
2661,40,56,71,269595,59493,14061,20859,6864,5377,7420,5146
2662,40,56,55,269595,59493,14061,20859,6864,5377,7420,5146
2663,47,61,61,1410,896,1543,482,1066,1047,1605,893
2664,47,61,129,1410,896,1543,482,1066,1047,1605,893
2665,48,60,82,4886,4567,4012,1128,1258,1979,1060,2277
2666,48,60,104,4886,4567,4012,1128,1258,1979,1060,2277
2667,61,57,51,2470,2263,652,822,1648,1519,822,1041
2668,61,57,82,2470,2263,652,822,1648,1519,822,1041
2669,74,57,89,706,1566,1067,1222,1587,1124,425,978
2670,74,57,81,706,1566,1067,1222,1587,1124,425,978
2671,67,53,84,542,4910,1329,2407,2081,1696,1224,706
2672,67,53,89,542,4910,1329,2407,2081,1696,1224,706
2673,70,50,66,971,6226,2675,2886,1669,3612,1369,1964
2674,70,50,192,971,6226,2675,2886,1669,3612,1369,1964
2675,64,48,144,60546,19393,911,3711,1159,3451,1395,499
2676,64,48,118,60546,19393,911,3711,1159,3451,1395,499
2677,63,50,57,3571,2188,482,3626,3533,1358,1173,2496
2678,63,50,132,3571,2188,482,3626,3533,1358,1173,2496
2679,66,48,60,2597,4009,2166,1002,1552,2728,954,583
2680,66,48,16,2597,4009,2166,1002,1552,2728,954,583
2681,69,43,52,1778,3299,828,1171,737,2797,960,1229
2682,69,43,103,1778,3299,828,1171,737,2797,960,1229
2683,70,53,45,517346,23946,9062,16255,18470,8307,6314,4053
2684,70,53,81,517346,23946,9062,16255,18470,8307,6314,4053
2685,75,51,50,1353,3026,781,2847,1834,2091,433,1027
2686,75,51,55,1353,3026,781,2847,1834,2091,433,1027
2687,69,60,114,4301,2063,1957,2523,2179,1166,770,1021
2688,69,60,55,4301,2063,1957,2523,2179,1166,770,1021
2689,51,57,32,98399,34533,8910,1800,2329,1627,742,682
2690,51,57,66,98399,34533,8910,1800,2329,1627,742,682
2691,66,53,64,1609,360,536,297,960,1800,3165,661
2692,61,60,25,2172,2539,1059,3604,714,1024,2934,1123
2693,61,60,41,2172,2539,1059,3604,714,1024,2934,1123
2694,66,63,66,7400,707,1628,3468,1153,2645,1015,504
2695,66,63,50,7400,707,1628,3468,1153,2645,1015,504
2696,88,66,59,7384,565,219,804,966,1275,1939,1089
2697,88,66,146,7384,565,219,804,966,1275,1939,1089
2698,63,66,68,83936,60643,16854,6913,13133,3500,1843,1611
2699,63,66,75,83936,60643,16854,6913,13133,3500,1843,1611
2700,64,69,90,4967,3532,4040,4123,270,1920,1938,847
2701,64,69,88,4967,3532,4040,4123,270,1920,1938,847
2702,63,53,92,2543,2346,427,702,1326,1348,949,1404
2703,63,53,163,2543,2346,427,702,1326,1348,949,1404
2704,44,54,101,142725,11217,4196,1888,961,893,295,347
2705,44,54,76,142725,11217,4196,1888,961,893,295,347
2706,53,56,97,2094,7762,3204,1362,4592,1812,2230,1138
2707,53,56,53,2094,7762,3204,1362,4592,1812,2230,1138
2708,61,48,71,2789,1110,1087,1664,701,2209,411,603
2709,61,48,66,2789,1110,1087,1664,701,2209,411,603
2710,60,51,119,2754,1595,688,866,2283,1027,2072,1999
2711,60,51,61,2754,1595,688,866,2283,1027,2072,1999
2712,70,54,52,5828,2301,849,2115,1161,1429,1883,873
2713,70,54,67,5828,2301,849,2115,1161,1429,1883,873
2714,78,67,39,798,1121,1442,2762,743,1951,1001,517
2715,78,67,39,798,1121,1442,2762,743,1951,1001,517
2716,69,69,99,8513,3947,1480,5425,2013,1737,1545,628
2717,69,69,65,8513,3947,1480,5425,2013,1737,1545,628
2718,56,78,-2,13048,12985,6634,7471,2381,1436,1841,1289
2719,56,78,73,13048,12985,6634,7471,2381,1436,1841,1289
2720,43,69,50,245078,27925,3209,4091,920,1205,676,235
2721,43,69,72,245078,27925,3209,4091,920,1205,676,235
2722,47,66,58,3569,445,1573,2953,1318,3468,1465,924
2723,47,66,67,3569,445,1573,2953,1318,3468,1465,924
2724,50,64,131,2938,3028,1410,3453,1659,2189,1778,402
2725,50,64,37,2938,3028,1410,3453,1659,2189,1778,402
2726,63,63,38,1372,2347,2660,1266,2010,2012,2409,530
2727,63,63,137,1372,2347,2660,1266,2010,2012,2409,530
2728,63,63,77,74878,38913,5427,5315,2283,1818,886,875
2729,63,63,55,74878,38913,5427,5315,2283,1818,886,875
2730,57,57,67,820,1638,2030,420,1296,1350,1044,1510
2731,57,57,108,820,1638,2030,420,1296,1350,1044,1510
2732,57,56,51,4319,1282,911,1669,1834,1111,586,1481
2733,57,56,86,4319,1282,911,1669,1834,1111,586,1481
2734,47,43,154,38853,36502,3887,2376,1466,2305,796,778
2735,47,43,52,38853,36502,3887,2376,1466,2305,796,778
2736,56,43,102,9391,5665,139,1945,1972,1406,1304,1462
2737,56,43,52,9391,5665,139,1945,1972,1406,1304,1462
2738,56,29,107,8064,5714,1230,167,1629,2215,701,997
2739,56,29,44,8064,5714,1230,167,1629,2215,701,997
2740,61,17,105,3196,3773,1329,327,944,3271,625,984
2741,61,17,107,3196,3773,1329,327,944,3271,625,984
2742,63,21,32,4051,15470,3090,853,909,1527,785,1126
2743,63,21,72,4051,15470,3090,853,909,1527,785,1126
2744,63,30,70,10750,5324,2759,2810,1262,1598,762,525
2745,63,30,84,10750,5324,2759,2810,1262,1598,762,525
2746,57,51,35,2248,2255,1783,3543,2137,1136,2072,724
2747,57,51,100,2248,2255,1783,3543,2137,1136,2072,724
2748,50,64,125,1844,1157,1504,2004,2385,869,1048,1635
2749,50,64,83,1844,1157,1504,2004,2385,869,1048,1635
2750,61,77,64,1095,514,517,3206,2944,1930,993,1109
2751,70,66,108,931,2524,419,1121,888,2242,3012,1502
2752,70,66,58,931,2524,419,1121,888,2242,3012,1502
2753,78,51,100,3984,2090,470,321,616,1299,743,692
2754,78,51,73,3984,2090,470,321,616,1299,743,692
2755,81,47,77,4507,3139,540,1628,444,1328,1195,1239
2756,81,47,456,4507,3139,540,1628,444,1328,1195,1239
2757,66,38,42,78744,9192,716,2695,597,664,181,153
2758,66,38,90,78744,9192,716,2695,597,664,181,153
2759,64,48,97,2703,1128,1307,1985,733,2110,615,472
2760,64,48,40,2703,1128,1307,1985,733,2110,615,472
2761,50,51,121,84687,94151,22640,4665,3622,5329,1102,585
2762,50,51,55,84687,94151,22640,4665,3622,5329,1102,585
2763,41,51,131,68208,27410,12605,1989,1753,3416,1040,758
2764,41,51,55,68208,27410,12605,1989,1753,3416,1040,758
2765,43,47,44,12812,12312,1784,762,857,1049,990,1133
2766,43,47,103,12812,12312,1784,762,857,1049,990,1133
2767,35,44,67,478,4580,4213,818,1204,1229,973,1372
2768,35,44,-318,478,4580,4213,818,1204,1229,973,1372
2769,34,37,71,148102,54393,2654,4083,2481,2015,1109,487
2770,34,37,80,148102,54393,2654,4083,2481,2015,1109,487
2771,38,41,80,1420,5530,1015,5881,1320,2174,1186,534
2772,38,41,97,1420,5530,1015,5881,1320,2174,1186,534
2773,35,66,105,1659,2423,6027,5645,2150,697,767,907
2774,35,66,32,1659,2423,6027,5645,2150,697,767,907
2775,47,60,61,1885,1713,1369,376,839,2085,748,626
2776,47,60,-54,1885,1713,1369,376,839,2085,748,626
2777,48,66,59,40942,41549,8571,3692,1580,2134,695,795
2778,48,66,84,40942,41549,8571,3692,1580,2134,695,795
2779,50,70,42,2289,1140,2659,1355,1121,1165,1331,1541
2780,50,70,121,2289,1140,2659,1355,1121,1165,1331,1541
2781,56,48,48,125579,21125,2567,3082,2500,3167,2412,1968
2782,56,48,40,125579,21125,2567,3082,2500,3167,2412,1968
2783,44,60,6,9149,2198,3004,3304,2288,1245,2146,1407
2784,44,60,150,9149,2198,3004,3304,2288,1245,2146,1407
2785,47,67,11,103319,9538,1749,4952,1301,863,178,176
2786,47,67,34,103319,9538,1749,4952,1301,863,178,176
2787,44,54,178,461911,70063,18502,12002,6423,20287,10740,7273
2788,44,54,138,461911,70063,18502,12002,6423,20287,10740,7273
2789,44,61,87,76277,19153,6214,7745,10506,3482,3891,3315
2790,44,61,-218,76277,19153,6214,7745,10506,3482,3891,3315
2791,38,48,85,174089,57835,12447,6461,5515,3951,3637,1992
2792,38,48,71,174089,57835,12447,6461,5515,3951,3637,1992
2793,43,40,33,17817,11704,3251,2036,3280,2188,3709,1292
2794,43,40,66,17817,11704,3251,2036,3280,2188,3709,1292
2795,37,57,61,2692,2829,1691,10493,1980,1071,983,629
2796,37,57,54,2692,2829,1691,10493,1980,1071,983,629
2797,35,80,69,752,3162,4523,11022,681,1422,839,1296
2798,35,80,-20,752,3162,4523,11022,681,1422,839,1296
2799,37,87,50,81560,41990,19630,7345,4360,4502,1277,1474
2800,37,87,102,81560,41990,19630,7345,4360,4502,1277,1474
2801,35,94,89,16099,4233,2107,2050,1645,931,1877,998
2802,44,80,76,1222,1431,549,979,1216,813,888,1022
2803,44,80,130,1222,1431,549,979,1216,813,888,1022
2804,53,63,77,2576,1554,1562,881,857,1276,610,720
2805,53,63,97,2576,1554,1562,881,857,1276,610,720
2806,64,61,67,652,2888,1678,802,1210,1741,709,1292
2807,64,61,42,652,2888,1678,802,1210,1741,709,1292
2808,63,61,107,5757,6384,3392,2705,1170,1086,1423,927
2809,63,61,88,5757,6384,3392,2705,1170,1086,1423,927
2810,63,66,86,1182,2195,2892,515,1340,1491,1801,550
2811,63,66,81,1182,2195,2892,515,1340,1491,1801,550
2812,48,70,130,79500,7344,8139,2487,664,604,272,138
2813,48,70,119,79500,7344,8139,2487,664,604,272,138
2814,47,83,55,17087,2280,8013,1112,2078,2508,1032,734
2815,47,83,45,17087,2280,8013,1112,2078,2508,1032,734
2816,50,91,48,4447,3565,9913,1324,1457,2626,1027,737
2817,50,91,51,4447,3565,9913,1324,1457,2626,1027,737
2818,50,94,83,2872,1228,233,4924,2426,1514,1402,1264
2819,50,94,57,2872,1228,233,4924,2426,1514,1402,1264
2820,66,94,75,1823,1564,1639,3643,534,2331,452,1200
2821,66,94,75,1823,1564,1639,3643,534,2331,452,1200
2822,64,90,68,1138,1310,1457,1140,1159,786,1022,696
2823,64,90,96,1138,1310,1457,1140,1159,786,1022,696
2824,66,80,72,2638,1940,892,1337,1620,839,1491,1203
2825,66,80,55,2638,1940,892,1337,1620,839,1491,1203
2826,66,78,67,1496,1161,1503,719,703,865,635,803
2827,66,78,60,1496,1161,1503,719,703,865,635,803
2828,64,70,40,561,636,604,718,884,633,449,1025
2829,64,70,-8,561,636,604,718,884,633,449,1025
2830,56,48,-334,175137,38246,1509,2254,1277,2098,6689,2571
2831,56,48,12,175137,38246,1509,2254,1277,2098,6689,2571
2832,40,29,233,32308,62887,2907,2533,2061,1157,1740,710
2833,40,29,167,32308,62887,2907,2533,2061,1157,1740,710
2834,27,8,68,407988,95872,4863,6983,15730,5865,8388,13015
2835,27,8,66,407988,95872,4863,6983,15730,5865,8388,13015
2836,26,1,64,190264,37595,4603,6188,1768,8273,11164,10227
2837,26,1,145,190264,37595,4603,6188,1768,8273,11164,10227
2838,23,3,631,365409,104184,7951,7946,4340,3979,3501,2662
2839,23,3,85,365409,104184,7951,7946,4340,3979,3501,2662
2840,35,10,377,151968,48741,7797,918,3552,6324,1204,1575
2841,35,10,74,151968,48741,7797,918,3552,6324,1204,1575
2842,40,21,128,121500,39997,9391,5366,4063,6065,1063,1400
2843,40,21,40,121500,39997,9391,5366,4063,6065,1063,1400
2844,34,26,54,97650,27340,6158,7330,8130,2769,4683,6159
2845,34,26,103,97650,27340,6158,7330,8130,2769,4683,6159
2846,48,40,50,1888,722,1298,1005,1897,909,1031,972
2847,48,40,57,1888,722,1298,1005,1897,909,1031,972
2848,47,61,103,2383,3992,4711,3282,1262,936,970,1060
2849,47,61,84,2383,3992,4711,3282,1262,936,970,1060
2850,47,70,101,979,4541,5812,2328,6089,1411,997,990
2851,47,70,92,979,4541,5812,2328,6089,1411,997,990
2852,53,83,75,5594,480,3490,1968,2972,933,857,897
2853,53,83,97,5594,480,3490,1968,2972,933,857,897
2854,50,88,-627,3536,1527,2812,1442,1364,1148,1837,575
2855,50,88,109,3536,1527,2812,1442,1364,1148,1837,575
2856,50,74,52,1428572,225148,32307,47846,21254,25679,12315,13193
2857,50,74,68,1428572,225148,32307,47846,21254,25679,12315,13193
2858,44,74,88,11362,5878,4335,2443,2636,747,1950,879
2859,44,74,104,11362,5878,4335,2443,2636,747,1950,879
2860,43,60,52,15884,11456,610,5357,3069,2036,1285,1014
2861,43,60,13,15884,11456,610,5357,3069,2036,1285,1014
2862,43,60,3,15884,11456,610,5357,3069,2036,1285,1014
2863,43,60,67,15884,11456,610,5357,3069,2036,1285,1014
2864,40,54,-108,7130,7850,2021,2782,1840,1663,1227,894
2865,40,54,546,7130,7850,2021,2782,1840,1663,1227,894
2866,37,50,144,1038618,80607,22966,8648,4461,4161,6421,7739
2867,37,50,40,1038618,80607,22966,8648,4461,4161,6421,7739
2868,30,54,72,199405,8117,1590,3961,778,719,798,227
2869,30,54,194,199405,8117,1590,3961,778,719,798,227
2870,30,61,39,89133,8808,6967,1668,1225,1158,1078,1720
2871,30,61,100,89133,8808,6967,1668,1225,1158,1078,1720
2872,26,66,51,254016,30209,15337,13414,5897,4337,5065,2520
2873,24,64,60,151593,54312,19852,1825,2550,2009,1373,1024
2874,24,64,501,151593,54312,19852,1825,2550,2009,1373,1024
2875,20,54,-3,440453,265857,30065,21129,17184,8251,8073,4634
2876,20,54,2,440453,265857,30065,21129,17184,8251,8073,4634
2877,21,43,89,74523,22744,2527,8728,9970,3187,2613,2952
2878,21,43,57,74523,22744,2527,8728,9970,3187,2613,2952
2879,17,35,124,17926,46306,6274,8433,1139,2314,2065,1800
2880,17,35,52,17926,46306,6274,8433,1139,2314,2065,1800
2881,24,53,-12,14205,3683,3014,14817,2224,1444,1379,560
2882,24,53,88,14205,3683,3014,14817,2224,1444,1379,560
2883,35,61,52,156869,11127,1827,3700,543,2279,2484,3486
2884,35,61,-58,156869,11127,1827,3700,543,2279,2484,3486
2885,43,66,153,109946,6800,4773,1452,2693,2861,2785,3061
2886,43,66,102,109946,6800,4773,1452,2693,2861,2785,3061
2887,50,51,69,48380,13587,247,888,2519,1591,4335,1723
2888,50,51,72,48380,13587,247,888,2519,1591,4335,1723
2889,40,27,60,356262,81427,16712,5480,5278,1691,1707,997
2890,40,27,1517,356262,81427,16712,5480,5278,1691,1707,997
2891,40,27,-19,778494,32721,5516,11377,4737,10377,1106,786
2892,40,27,150,778494,32721,5516,11377,4737,10377,1106,786
2893,35,13,-33,1909562,141074,7788,6352,6490,10260,7283,3586
2894,35,13,37,1909562,141074,7788,6352,6490,10260,7283,3586
2895,35,13,9,1909562,141074,7788,6352,6490,10260,7283,3586
2896,35,13,-411,1909562,141074,7788,6352,6490,10260,7283,3586
2897,23,3,225,147135,232986,6770,4476,3308,2660,5678,6162
2898,23,3,138,147135,232986,6770,4476,3308,2660,5678,6162
2899,26,4,81,255326,95470,18531,8840,5239,3330,2444,1887
2900,26,4,85,255326,95470,18531,8840,5239,3330,2444,1887
2901,29,1,1665,102840,101786,375,2494,6497,10490,13735,2955
2902,29,1,405,102840,101786,375,2494,6497,10490,13735,2955
